# Temperature
# Station: ZBAA
# Latitude:40.0700  Longitude:116.5800
# Time (UTC+8):20190101-20200216
# Date,Time,Height,Degree Celsius,Source,ErrFlag,Details
20190107,113000,30.0000,1.0000,"GTS_METAR",0,"0"
20190107,120000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,123000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,130000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,133000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,140000,30.0000,2.4000,"GTS_AAXX",0,"0"
20190107,140000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,143000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,150000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,153000,30.0000,2.0000,"GTS_METAR",0,"0"
20190107,160000,30.0000,1.0000,"GTS_METAR",0,"0"
20190107,163000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190107,170000,30.0000,1.8000,"GTS_AAXX",0,"0"
20190107,170000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190107,173000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190107,180000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190107,183000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190107,190000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190107,193000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190107,200000,30.0000,-0.8000,"GTS_AAXX",0,"0"
20190107,200000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190107,203000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190107,210000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190107,213000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190107,220000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190107,223000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190107,230000,30.0000,-0.7000,"GTS_AAXX",0,"0"
20190107,230000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190107,233000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190108,000000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190108,003000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190108,010000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190108,013000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190108,020000,30.0000,-1.6000,"GTS_AAXX",0,"0"
20190108,020000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190108,023000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190108,030000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190108,033000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190108,040000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,043000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,050000,30.0000,-3.4000,"GTS_AAXX",0,"0"
20190108,050000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,053000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,060000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,063000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190108,070000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190108,073000,30.0000,-7.0000,"GTS_METAR",0,"0"
